mode,question_id,rank,evidence_id,evidence_type,source,matched_fact_ids,text
vector,Q19,7,chunk:GSE111619_series_matrix.txt:20:5999361ed2c6,document_chunk,GSE111619_series_matrix.txt,[],"ample_data_processing	""Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqual=10 –type=exon –idattr=gene --mode=intersection-nonempty) using the GTF provided in the UCSC hg19-based igenomes bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html)""	""Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqual=10 –type=exon –idattr=gene --mode=intersectio"
vector,Q19,8,chunk:GSE111619_family.soft:8:6e1741a6dd43,document_chunk,GSE111619_family.soft,[],"500 Real-Time Analysis (RTA) software (Illumina) !Sample_data_processing = Demultiplexing and conversion to FASTQ format was carried out using bcl2fastq (v1.8.4, Illumina) !Sample_data_processing = FASTQC (v0.11.2) was used to assess sequence data quality !Sample_data_processing = Low quality bases (Q <10) were trimmed from the 3' end of reads and short reads (<30 nt after trimming) and adaptor sequences were removed using the fastqc-mcf tool from ea-utils !Sample_data_processing = FastQ Screen "
vector,Q19,9,chunk:GSE111619_series_matrix.txt:21:f1c4916c4d2a,document_chunk,GSE111619_series_matrix.txt,[],"://support.illumina.com/sequencing/sequencing_software/igenome.html)""	""Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqual=10 –type=exon –idattr=gene --mode=intersection-nonempty) using the GTF provided in the UCSC hg19-based igenomes bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html)""	""Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqu"
vector,Q19,10,chunk:GSE111619_family.soft:4:00eb8f492584,document_chunk,GSE111619_family.soft,[],sample_taxid = 9606 !Series_relation = SubSeries of: GSE111635 !Series_relation = BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA437576 !Series_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRP134235 ^PLATFORM = GPL16791 !Platform_title = Illumina HiSeq 2500 (Homo sapiens) !Platform_geo_accession = GPL16791 !Platform_status = Public on Mar 14 2013 !Platform_submission_date = Mar 14 2013 !Platform_last_update_date = Mar 27 2019 !Platform_technology = high-throughput sequencing !
vector,Q19,11,chunk:GSE111619_series_matrix.txt:27:426a10e70046,document_chunk,GSE111619_series_matrix.txt,[],"ple/SAMN08667769"" !Sample_relation	""SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777456""	""SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777457""	""SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777458""	""SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777459"" !Sample_supplementary_file_1	""NONE""	""NONE""	""NONE""	""NONE"" !series_matrix_table_begin ""ID_REF""	""GSM3035185""	""GSM3035186""	""GSM3035187""	""GSM3035188"" !series_matrix_table_end"
vector,Q19,12,chunk:GSE111619_family.soft:25:6c94819d4f06,document_chunk,GSE111619_family.soft,[],reads (MAPQ < 10) using SAMtools (v0.1.19) !Sample_data_processing = Reads were coordinate sorted and duplicates were marked using Picard (v1.129) !Sample_data_processing = Quality assessment of final mapped reads was performed using RSeQC (v2.6) !Sample_data_processing = Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqual=10 –type=exon –idattr=gene --mode=intersection-nonempty) using the GTF provided in the UCSC hg19-based igenom
vector,Q19,13,chunk:GSE111619_series_matrix.txt:26:683a178072a1,document_chunk,GSE111619_series_matrix.txt,[],"ample_instrument_model	""Illumina HiSeq 2500""	""Illumina HiSeq 2500""	""Illumina HiSeq 2500""	""Illumina HiSeq 2500"" !Sample_library_selection	""cDNA""	""cDNA""	""cDNA""	""cDNA"" !Sample_library_source	""transcriptomic""	""transcriptomic""	""transcriptomic""	""transcriptomic"" !Sample_library_strategy	""RNA-Seq""	""RNA-Seq""	""RNA-Seq""	""RNA-Seq"" !Sample_relation	""BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667775""	""BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667774""	""BioSample: https://www.ncbi.nlm"
vector,Q19,14,chunk:GSE111619_family.soft:20:9af496ac6e9a,document_chunk,GSE111619_family.soft,[],"oSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667774 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777457 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0 ^SAMPLE = GSM3035187 !Sample_title = H226 shp63, 6 days doxycycline, replicate 1 !Sample_geo_accession = GSM3035187 !Sample_status = Public on Aug 27 2018 !Sample_submission_date = Mar 09 2018 !Sample_last_update_date = Aug 27 2018 !Sample_typ"
vector,Q19,15,chunk:GSE111619_family.soft:24:e6e5b629ccbf,document_chunk,GSE111619_family.soft,[],"ea-utils !Sample_data_processing = FastQ Screen (v0.11.0) was used to check for common sequencing contaminants !Sample_data_processing = Alignment to the Human reference genome (GRCh37/hg19) was carried out using TopHat2 (v2.0.13, --b2-sensitive --keep-fasta-order --no-coverage-search --max-multihits 10 --library-type fr-firststrand) with the UCSC hg19 GTF annotation file provided in the iGenomes UCSC hg19 bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html) !Sample_"
vector,Q19,16,chunk:GSE111619_family.soft:12:70d15f8f2b25,document_chunk,GSE111619_family.soft,[],80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667775 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777456 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0 ^SAMPLE = GSM3035186 !Sample_ti
vector,Q19,17,chunk:GSE111619_family.soft:31:2fa3221bbe08,document_chunk,GSE111619_family.soft,[],"STQ format was carried out using bcl2fastq (v1.8.4, Illumina) !Sample_data_processing = FASTQC (v0.11.2) was used to assess sequence data quality !Sample_data_processing = Low quality bases (Q <10) were trimmed from the 3' end of reads and short reads (<30 nt after trimming) and adaptor sequences were removed using the fastqc-mcf tool from ea-utils !Sample_data_processing = FastQ Screen (v0.11.0) was used to check for common sequencing contaminants !Sample_data_processing = Alignment to the Huma"
vector,Q19,18,chunk:GSE111619_family.soft:32:fa5e23883aa9,document_chunk,GSE111619_family.soft,[],nsitive --keep-fasta-order --no-coverage-search --max-multihits 10 --library-type fr-firststrand) with the UCSC hg19 GTF annotation file provided in the iGenomes UCSC hg19 bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html) !Sample_data_processing = Aligned reads were then filtered to remove low quality mapped reads (MAPQ < 10) using SAMtools (v0.1.19) !Sample_data_processing = Reads were coordinate sorted and duplicates were marked using Picard (v1.129) !Sample_dat
vector,Q19,19,chunk:GSE111619_family.soft:16:92416e09eb68,document_chunk,GSE111619_family.soft,[],"2) was used to assess sequence data quality !Sample_data_processing = Low quality bases (Q <10) were trimmed from the 3' end of reads and short reads (<30 nt after trimming) and adaptor sequences were removed using the fastqc-mcf tool from ea-utils !Sample_data_processing = FastQ Screen (v0.11.0) was used to check for common sequencing contaminants !Sample_data_processing = Alignment to the Human reference genome (GRCh37/hg19) was carried out using TopHat2 (v2.0.13, --b2-sensitive --keep-fasta-o"
vector,Q19,20,chunk:GSE111619_family.soft:19:babb5501a21a,document_chunk,GSE111619_family.soft,[],"rm_id = GPL16791 !Sample_contact_name = Matthew,D,Galbraith !Sample_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !Sample_contact_institute = University of Colorado Anschutz Medical Campus !Sample_contact_address = 12800 E. 19th Ave. !Sample_contact_city = Aurora !Sample_contact_state = CO !Sample_contact_zip/postal_code = 80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_"
hybrid_rag,Q19,1,chunk:GSE111619_family.soft:35:a3b6b9cab079,document_chunk,GSE111619_family.soft,[],cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667769 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777459 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0
hybrid_rag,Q19,2,chunk:GSE111619_family.soft:12:70d15f8f2b25,document_chunk,GSE111619_family.soft,[],80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667775 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777456 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0 ^SAMPLE = GSM3035186 !Sample_ti
hybrid_rag,Q19,3,chunk:GSE111619_family.soft:20:9af496ac6e9a,document_chunk,GSE111619_family.soft,[],"oSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667774 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777457 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0 ^SAMPLE = GSM3035187 !Sample_title = H226 shp63, 6 days doxycycline, replicate 1 !Sample_geo_accession = GSM3035187 !Sample_status = Public on Aug 27 2018 !Sample_submission_date = Mar 09 2018 !Sample_last_update_date = Aug 27 2018 !Sample_typ"
hybrid_rag,Q19,4,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,document_chunk,GSE111619_series_matrix.txt,[],"ntact_state	""CO"" !Series_contact_zip/postal_code	""80045"" !Series_contact_country	""USA"" !Series_supplementary_file	""ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111619/suppl/GSE111619_RNAseq_H226_shp63_analysis_HTSeq_counts.txt.gz"" !Series_platform_id	""GPL16791"" !Series_platform_taxid	""9606"" !Series_sample_taxid	""9606"" !Series_relation	""SubSeries of: GSE111635"" !Series_relation	""BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA437576"" !Series_relation	""SRA: https://www.ncbi.nlm.nih."
hybrid_rag,Q19,5,chunk:GSE111619_family.soft:0:80d433564abe,document_chunk,GSE111619_family.soft,[],^DATABASE = GeoMiame !Database_name = Gene Expression Omnibus (GEO) !Database_institute = NCBI NLM NIH !Database_web_link = http://www.ncbi.nlm.nih.gov/geo !Database_email = geo@ncbi.nlm.nih.gov ^SERIES = GSE111619 !Series_title = Poly(A)+ RNA-seq from H226 cells expressing doxycycline-inducible Control (non-targeting) and p63-targeting shRNAs !Series_geo_accession = GSE111619 !Series_status = Public on Aug 27 2018 !Series_submission_date = Mar 09 2018 !Series_last_update_date = Mar 27 2019 !Ser
hybrid_rag,Q19,6,chunk:GSE111619_family.soft:10:af45eaa5686d,document_chunk,GSE111619_family.soft,[],ng Picard (v1.129) !Sample_data_processing = Quality assessment of final mapped reads was performed using RSeQC (v2.6) !Sample_data_processing = Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqual=10 –type=exon –idattr=gene --mode=intersection-nonempty) using the GTF provided in the UCSC hg19-based igenomes bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html) !Sample_data_processing = Genome_build: GRC
hybrid_rag,Q19,7,chunk:GSE111619_family.soft:15:044bb04e836b,document_chunk,GSE111619_family.soft,[],"Stranded mRNA Library Prep Kit (Illumina), according to the manufacturer’s instructions. !Sample_description = total RNA from doxycycline-treated H226 shControl cells !Sample_description = shControl_rep2 !Sample_description = NonTargeting_rep2 !Sample_data_processing = Signal processing, base-calling, and quality scoring was carried out automatically by the HiSeq 2500 Real-Time Analysis (RTA) software (Illumina) !Sample_data_processing = Demultiplexing and conversion to FASTQ format was carried "
hybrid_rag,Q19,8,chunk:GSE111619_family.soft:3:d5c4e36fc6d1,document_chunk,GSE111619_family.soft,[],"thew,D,Galbraith !Series_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !Series_contact_institute = University of Colorado Anschutz Medical Campus !Series_contact_address = 12800 E. 19th Ave. !Series_contact_city = Aurora !Series_contact_state = CO !Series_contact_zip/postal_code = 80045 !Series_contact_country = USA !Series_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111619/suppl/GSE111619_RNAseq_H226_shp63_analysis_HTSeq_cou"
hybrid_rag,Q19,9,chunk:GSE111619_family.soft:33:887d9b8483f9,document_chunk,GSE111619_family.soft,[],C (v2.6) !Sample_data_processing = Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqual=10 –type=exon –idattr=gene --mode=intersection-nonempty) using the GTF provided in the UCSC hg19-based igenomes bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html) !Sample_data_processing = Genome_build: GRCh37/hg19; Bowtie2 index and GTF from iGenomes UCSC hg19 bundle (https://support.illumina.com/sequencing/sequen
hybrid_rag,Q19,10,chunk:GSE111619_family.soft:26:daada7b1edf2,document_chunk,GSE111619_family.soft,[],"html) !Sample_data_processing = Genome_build: GRCh37/hg19; Bowtie2 index and GTF from iGenomes UCSC hg19 bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html) !Sample_data_processing = Supplementary_files_format_and_content: Tab delimited text files containing raw gene-level counts for each sample !Sample_platform_id = GPL16791 !Sample_contact_name = Matthew,D,Galbraith !Sample_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !S"
hybrid_rag,Q19,11,chunk:GSE111619_series_matrix.txt:0:bc80d80b6fb6,document_chunk,GSE111619_series_matrix.txt,[],"!Series_title	""Poly(A)+ RNA-seq from H226 cells expressing doxycycline-inducible Control (non-targeting) and p63-targeting shRNAs"" !Series_geo_accession	""GSE111619"" !Series_status	""Public on Aug 27 2018"" !Series_submission_date	""Mar 09 2018"" !Series_last_update_date	""Mar 27 2019"" !Series_pubmed_id	""30232004"" !Series_summary	""To determine the impact of ΔNp63α knockdown on steady-state mRNA levels, we performed poly(A)-enriched RNA-seq analysis of lung squamous cell carcinoma line H226 (inducible "
hybrid_rag,Q19,12,chunk:GSE111619_family.soft:23:f32d98e8f942,document_chunk,GSE111619_family.soft,[],"_rep1 !Sample_data_processing = Signal processing, base-calling, and quality scoring was carried out automatically by the HiSeq 2500 Real-Time Analysis (RTA) software (Illumina) !Sample_data_processing = Demultiplexing and conversion to FASTQ format was carried out using bcl2fastq (v1.8.4, Illumina) !Sample_data_processing = FASTQC (v0.11.2) was used to assess sequence data quality !Sample_data_processing = Low quality bases (Q <10) were trimmed from the 3' end of reads and short reads (<30 nt a"
hybrid_rag,Q19,13,chunk:GSE111619_family.soft:27:0811d4a4f618,document_chunk,GSE111619_family.soft,[],_contact_address = 12800 E. 19th Ave. !Sample_contact_city = Aurora !Sample_contact_state = CO !Sample_contact_zip/postal_code = 80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667770 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777458 !Sample_supplementary_fil
hybrid_rag,Q19,14,chunk:GSE111619_series_matrix.txt:20:5999361ed2c6,document_chunk,GSE111619_series_matrix.txt,[],"ample_data_processing	""Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqual=10 –type=exon –idattr=gene --mode=intersection-nonempty) using the GTF provided in the UCSC hg19-based igenomes bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html)""	""Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqual=10 –type=exon –idattr=gene --mode=intersectio"
hybrid_rag,Q19,15,chunk:GSE111619_family.soft:8:6e1741a6dd43,document_chunk,GSE111619_family.soft,[],"500 Real-Time Analysis (RTA) software (Illumina) !Sample_data_processing = Demultiplexing and conversion to FASTQ format was carried out using bcl2fastq (v1.8.4, Illumina) !Sample_data_processing = FASTQC (v0.11.2) was used to assess sequence data quality !Sample_data_processing = Low quality bases (Q <10) were trimmed from the 3' end of reads and short reads (<30 nt after trimming) and adaptor sequences were removed using the fastqc-mcf tool from ea-utils !Sample_data_processing = FastQ Screen "
hybrid_rag,Q19,16,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,document_chunk,GSE111619_HTSeq_counts.txt,[],GeneID	NonTargeting_rep1	NonTargeting_rep2	p63KD_rep1	p63KD_rep2 A1BG	59	54	88	72 A1BG-AS1	268	231	224	221 A1CF	1	1	0	0 A2M	109	117	533	517 A2M-AS1	38	42	41	38 A2ML1	68	50	27	33 A2MP1	0	2	1	1 A3GALT2	2	2	0	2 A4GALT	2103	1852	2729	2672 A4GNT	0	0	0	1 AA06	0	0	0	0 AAAS	2784	2610	2142	1866 AACS	3501	3247	2899	2787 AACSP1	76	48	16	18 AADAC	7	0	6	1 AADACL2	0	0	0	0 AADACL2-AS1	0	0	0	0 AADACL3	0	0	0	0 AADACL4	0	0	0	2 AADACP1	4	8	3	4 AADAT	743	743	510	464 AAED1	404	433	305	262 AAGAB	5156	4853	5194	5143 A
hybrid_rag,Q19,17,chunk:GSE111619_series_matrix.txt:21:f1c4916c4d2a,document_chunk,GSE111619_series_matrix.txt,[],"://support.illumina.com/sequencing/sequencing_software/igenome.html)""	""Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqual=10 –type=exon –idattr=gene --mode=intersection-nonempty) using the GTF provided in the UCSC hg19-based igenomes bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html)""	""Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqu"
hybrid_rag,Q19,18,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,document_chunk,GSE111619_HTSeq_counts.txt,[],CASP1	3090	2770	1755	1722 CASP10	1747	1580	1591	1569 CASP12	0	0	0	0 CASP14	203	221	64	65 CASP2	3240	3158	3975	3439 CASP3	2912	2862	2252	2255 CASP4	4910	4635	5734	5854 CASP5	0	0	1	5 CASP6	1875	1724	1492	1443 CASP7	3372	3334	5225	5183 CASP8	3141	2978	2328	2222 CASP8AP2	2725	2692	2049	1845 CASP9	1523	1353	2051	2067 CASQ1	0	0	0	0 CASQ2	6	1	9	11 CASR	0	0	1	0 CASS4	1	0	0	3 CAST	21851	21190	27933	27488 CASZ1	815	819	995	952 CAT	12168	11191	9905	9706 CATIP	11	6	3	4 CATIP-AS1	7	8	14	15 CATSPER1	163	161	3
hybrid_rag,Q19,19,chunk:GSE111619_family.soft:4:00eb8f492584,document_chunk,GSE111619_family.soft,[],sample_taxid = 9606 !Series_relation = SubSeries of: GSE111635 !Series_relation = BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA437576 !Series_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRP134235 ^PLATFORM = GPL16791 !Platform_title = Illumina HiSeq 2500 (Homo sapiens) !Platform_geo_accession = GPL16791 !Platform_status = Public on Mar 14 2013 !Platform_submission_date = Mar 14 2013 !Platform_last_update_date = Mar 27 2019 !Platform_technology = high-throughput sequencing !
hybrid_rag,Q19,20,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,document_chunk,GSE111619_HTSeq_counts.txt,[],TSPER4	5	4	2	3 CATSPERB	18	18	50	64 CATSPERD	1	0	0	0 CATSPERG	25	27	45	47 CAV1	15034	14646	3280	3349 CAV2	7905	7792	4205	4240 CAV3	0	0	0	0 CBFA2T2	1843	1869	2208	1885 CBFA2T3	100	102	6	6 CBFB	3645	3367	1951	2045 CBL	4724	4242	4016	3845 CBLB	1544	1444	1905	1687 CBLC	704	652	652	640 CBLL1	2409	2274	1836	1769 CBLN1	0	0	0	0 CBLN2	0	0	0	0 CBLN3	82	104	284	186 CBLN4	0	0	0	0 CBR1	4513	4246	3790	3699 CBR3	379	345	179	145 CBR3-AS1	130	119	384	343 CBR4	3313	3054	3430	3484 CBS	859	878	217	199 CBWD1	2494	24
graph_enhanced_rag,Q19,1,chunk:GSE111619_family.soft:35:a3b6b9cab079,document_chunk,GSE111619_family.soft,[],cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667769 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777459 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0
